,u,direction,z,sonic_temp,h,u_top,direction_top,z_top,sonic_temp_top,Pyranometer Upper Irradiance [W/m$^2$],Pyranometer Lower Irradiance [W/m$^2$],Pyrgeometer Upper Irradiance [W/m$^2$],Pyrgeometer Lower Irradiance [W/m$^2$],Net Solar radiation [W/m$^2$],Net (total) radiation [W/m$^2$],Net Far Infrared radiation [W/m$^2$],Sky temperature [°C],Radiometer Ground temperature [°C],Sensor Ground temperature [°C],North temperature [°C],East temperature [°C],South temperature [°C],West temperature [°C]
2018-11-14 00:02:00,133.37037037037038,0.42022727272727295,0.14069865319865332,13.761557239057286,5.5,328.21416666666664,3.154574999999997,-0.03374999999999996,13.431491666666613,2.393572583333333,-2.0961879166666666,370.72223208333327,366.0362876666666,4.489760416666667,9.175705166666667,4.685944666666667,11.20363375,10.30502625,10.54166666666667,13.120000000000006,11.811666666666662,11.581666666666672,10.546666666666672
2018-11-14 00:02:00,189.7740585774059,0.7127698744769869,0.13374895397489536,12.759338912133869,9.5,328.21416666666664,3.154574999999997,-0.03374999999999996,13.431491666666613,2.393572583333333,-2.0961879166666666,370.72223208333327,366.0362876666666,4.489760416666667,9.175705166666667,4.685944666666667,11.20363375,10.30502625,10.54166666666667,13.120000000000006,11.811666666666662,11.581666666666672,10.546666666666672
2018-11-14 00:02:00,270.325,2.219458333333336,-0.13372500000000026,13.368300000000104,13.5,328.21416666666664,3.154574999999997,-0.03374999999999996,13.431491666666613,2.393572583333333,-2.0961879166666666,370.72223208333327,366.0362876666666,4.489760416666667,9.175705166666667,4.685944666666667,11.20363375,10.30502625,10.54166666666667,13.120000000000006,11.811666666666662,11.581666666666672,10.546666666666672
2018-11-14 00:02:00,326.49125728559534,2.637327227310576,-0.09031640299750192,13.593105745212373,17.5,328.21416666666664,3.154574999999997,-0.03374999999999996,13.431491666666613,2.393572583333333,-2.0961879166666666,370.72223208333327,366.0362876666666,4.489760416666667,9.175705166666667,4.685944666666667,11.20363375,10.30502625,10.54166666666667,13.120000000000006,11.811666666666662,11.581666666666672,10.546666666666672
2018-11-14 00:02:00,306.45545378850966,2.8342464612822664,-0.15405495420482926,12.819700249791813,21.5,328.21416666666664,3.154574999999997,-0.03374999999999996,13.431491666666613,2.393572583333333,-2.0961879166666666,370.72223208333327,366.0362876666666,4.489760416666667,9.175705166666667,4.685944666666667,11.20363375,10.30502625,10.54166666666667,13.120000000000006,11.811666666666662,11.581666666666672,10.546666666666672
2018-11-14 00:03:00,205.8979933110368,0.6271070234113714,0.0458277591973244,14.22149665551834,1.5,329.466278101582,2.492464612822645,-0.10659450457951712,13.421806827643573,1.6426477499999994,-0.7746781666666666,369.03073733333326,368.48386058333335,2.41732575,2.9642025833333334,0.5468768333333333,10.880290583333334,10.776329000000002,10.526666666666667,13.09500000000001,11.823333333333325,11.616666666666672,10.558333333333339
2018-11-14 00:03:00,178.61908783783784,0.5779307432432437,0.18373310810810825,13.774873310810868,5.5,329.466278101582,2.492464612822645,-0.10659450457951712,13.421806827643573,1.6426477499999994,-0.7746781666666666,369.03073733333326,368.48386058333335,2.41732575,2.9642025833333334,0.5468768333333333,10.880290583333334,10.776329000000002,10.526666666666667,13.09500000000001,11.823333333333325,11.616666666666672,10.558333333333339
2018-11-14 00:03:00,242.42653232577663,0.7689504617968103,-0.052846347607053014,12.751234256926928,9.5,329.466278101582,2.492464612822645,-0.10659450457951712,13.421806827643573,1.6426477499999994,-0.7746781666666666,369.03073733333326,368.48386058333335,2.41732575,2.9642025833333334,0.5468768333333333,10.880290583333334,10.776329000000002,10.526666666666667,13.09500000000001,11.823333333333325,11.616666666666672,10.558333333333339
2018-11-14 00:03:00,238.95503746877603,2.186994171523731,-0.11661948376353032,13.362089925062525,13.5,329.466278101582,2.492464612822645,-0.10659450457951712,13.421806827643573,1.6426477499999994,-0.7746781666666666,369.03073733333326,368.48386058333335,2.41732575,2.9642025833333334,0.5468768333333333,10.880290583333334,10.776329000000002,10.526666666666667,13.09500000000001,11.823333333333325,11.616666666666672,10.558333333333339
2018-11-14 00:03:00,293.8859283930058,2.3257119067443788,0.02011656952539539,13.598534554537963,17.5,329.466278101582,2.492464612822645,-0.10659450457951712,13.421806827643573,1.6426477499999994,-0.7746781666666666,369.03073733333326,368.48386058333335,2.41732575,2.9642025833333334,0.5468768333333333,10.880290583333334,10.776329000000002,10.526666666666667,13.09500000000001,11.823333333333325,11.616666666666672,10.558333333333339
2018-11-14 00:03:00,258.86833333333334,2.236624999999996,-0.13970833333333324,12.817749999999974,21.5,329.466278101582,2.492464612822645,-0.10659450457951712,13.421806827643573,1.6426477499999994,-0.7746781666666666,369.03073733333326,368.48386058333335,2.41732575,2.9642025833333334,0.5468768333333333,10.880290583333334,10.776329000000002,10.526666666666667,13.09500000000001,11.823333333333325,11.616666666666672,10.558333333333339
2018-11-14 00:04:00,160.3489539748954,0.578351464435146,0.06912133891213391,14.189230125523007,1.5,332.43297252289767,3.0319733555370516,-0.2089425478767691,13.423213988342974,3.332228333333333,-2.597450333333333,370.00850299999996,365.9310660833333,5.929678750000001,10.007115583333334,4.077436916666667,11.06966925,10.28422875,10.461666666666662,13.113333333333347,11.791666666666664,11.601666666666672,10.555000000000003
